F1 Score,Lost,Empty,Inconclusive,Won
0.4751902828345936,-1.0,-0.1,0.8,-0.1
0.5287923839835713,-1.0,-0.1,0.8,0.0
0.5815112325728166,-1.0,-0.1,0.8,0.10000000000000003
0.5889409360937401,-1.0,-0.1,0.8,0.2
0.598961289805783,-1.0,-0.1,0.8,0.3
0.610998493854858,-1.0,-0.1,0.8,0.4000000000000001
0.616558985764206,-1.0,-0.1,0.8,0.5
0.6209947595780083,-1.0,-0.1,0.8,0.6000000000000001
0.6229075626547604,-1.0,-0.1,0.8,0.7
0.6312537643658,-1.0,-0.1,0.8,0.8
0.6425853845418569,-1.0,-0.1,0.8,0.9000000000000001
0.6455915143756676,-1.0,-0.1,0.8,1.0000000000000002
0.45649151051211323,-1.0,-0.1,0.9000000000000001,-0.2
0.4707003337397418,-1.0,-0.1,0.9000000000000001,-0.1
0.5264425749630072,-1.0,-0.1,0.9000000000000001,0.0
0.5806706902492391,-1.0,-0.1,0.9000000000000001,0.10000000000000003
0.5857496440031709,-1.0,-0.1,0.9000000000000001,0.2
0.5949847035131759,-1.0,-0.1,0.9000000000000001,0.3
0.6023404734157016,-1.0,-0.1,0.9000000000000001,0.4000000000000001
0.6115512945600625,-1.0,-0.1,0.9000000000000001,0.5
0.6175482253217275,-1.0,-0.1,0.9000000000000001,0.6000000000000001
0.6201721621202498,-1.0,-0.1,0.9000000000000001,0.7
0.6224291552354935,-1.0,-0.1,0.9000000000000001,0.8
0.6313889855930335,-1.0,-0.1,0.9000000000000001,0.9000000000000001
0.6425596959256492,-1.0,-0.1,0.9000000000000001,1.0000000000000002
0.45647119034681716,-1.0,-0.1,1.0000000000000002,-0.2
0.46943521628136853,-1.0,-0.1,1.0000000000000002,-0.1
0.5192501550008629,-1.0,-0.1,1.0000000000000002,0.0
0.5804298112767752,-1.0,-0.1,1.0000000000000002,0.10000000000000003
0.5846776699163128,-1.0,-0.1,1.0000000000000002,0.2
0.5920785729400737,-1.0,-0.1,1.0000000000000002,0.3
0.6004305820738775,-1.0,-0.1,1.0000000000000002,0.4000000000000001
0.6057439385761442,-1.0,-0.1,1.0000000000000002,0.5
0.6162159089293135,-1.0,-0.1,1.0000000000000002,0.6000000000000001
0.6201127261194571,-1.0,-0.1,1.0000000000000002,0.7
0.6212906728522816,-1.0,-0.1,1.0000000000000002,0.8
0.6228827956830533,-1.0,-0.1,1.0000000000000002,0.9000000000000001
0.6342407855240213,-1.0,-0.1,1.0000000000000002,1.0000000000000002
0.4287935862473747,-1.0,0.0,-0.2,-0.2
0.45895930438710275,-1.0,0.0,-0.2,-0.1
0.5161975702962098,-1.0,0.0,-0.2,0.0
0.5855747590922848,-1.0,0.0,-0.2,0.10000000000000003
0.5935221178610248,-1.0,0.0,-0.2,0.2
0.6064418583399409,-1.0,0.0,-0.2,0.3
0.6146116193300761,-1.0,0.0,-0.2,0.4000000000000001
0.6155505625330322,-1.0,0.0,-0.2,0.5
0.6187925912037356,-1.0,0.0,-0.2,0.6000000000000001
0.6202427120492106,-1.0,0.0,-0.2,0.7
0.6223090123893227,-1.0,0.0,-0.2,0.8
0.6246041520002734,-1.0,0.0,-0.2,0.9000000000000001
0.627751984996166,-1.0,0.0,-0.2,1.0000000000000002
0.4240314404493375,-1.0,0.0,-0.1,-0.2
0.44066796873220715,-1.0,0.0,-0.1,-0.1
0.5166777529943842,-1.0,0.0,-0.1,0.0
0.6038940281193927,-1.0,0.0,-0.1,0.10000000000000003
0.6071079329472889,-1.0,0.0,-0.1,0.2
0.6114947478614292,-1.0,0.0,-0.1,0.3
0.6153532427124758,-1.0,0.0,-0.1,0.4000000000000001
0.6175015157676229,-1.0,0.0,-0.1,0.5
0.619897110167152,-1.0,0.0,-0.1,0.6000000000000001
0.6209619229051011,-1.0,0.0,-0.1,0.7
0.6219091236120337,-1.0,0.0,-0.1,0.8
0.6246023438985697,-1.0,0.0,-0.1,0.9000000000000001
0.6276945438162306,-1.0,0.0,-0.1,1.0000000000000002
0.4278592133580116,-1.0,0.0,0.0,-0.2
0.4365238175826042,-1.0,0.0,0.0,-0.1
0.4914968480880607,-1.0,0.0,0.0,0.0
0.6198536629003428,-1.0,0.0,0.0,0.10000000000000003
0.6203303639661502,-1.0,0.0,0.0,0.2
0.6218444640387342,-1.0,0.0,0.0,0.3
