F1 Score,Lost,Empty,Inconclusive,Won
0.4649904720334999,-1.0,-0.1,1.0000000000000002,-0.2
0.4790090760423389,-1.0,-0.1,1.0000000000000002,-0.1
0.5314084431226418,-1.0,-0.1,1.0000000000000002,0.0
0.589383748268848,-1.0,-0.1,1.0000000000000002,0.10000000000000003
0.5936474918323817,-1.0,-0.1,1.0000000000000002,0.2
0.6008236542646708,-1.0,-0.1,1.0000000000000002,0.3
0.6090927369623476,-1.0,-0.1,1.0000000000000002,0.4000000000000001
0.6144016350754045,-1.0,-0.1,1.0000000000000002,0.5
0.6249812959587999,-1.0,-0.1,1.0000000000000002,0.6000000000000001
0.6288786883361341,-1.0,-0.1,1.0000000000000002,0.7
0.6300513414937797,-1.0,-0.1,1.0000000000000002,0.8
0.6316842250608032,-1.0,-0.1,1.0000000000000002,0.9000000000000001
0.6438330380475639,-1.0,-0.1,1.0000000000000002,1.0000000000000002
0.44667910335417194,-1.0,0.0,-0.2,-0.2
0.47580616333290215,-1.0,0.0,-0.2,-0.1
0.5399712734389475,-1.0,0.0,-0.2,0.0
0.6033323409237648,-1.0,0.0,-0.2,0.10000000000000003
0.6126843752552228,-1.0,0.0,-0.2,0.2
0.6243056293993634,-1.0,0.0,-0.2,0.3
0.6326664142356295,-1.0,0.0,-0.2,0.4000000000000001
0.6337699173147844,-1.0,0.0,-0.2,0.5
0.6371504557901964,-1.0,0.0,-0.2,0.6000000000000001
0.6384676408016057,-1.0,0.0,-0.2,0.7
0.6406688829963381,-1.0,0.0,-0.2,0.8
0.6427403080796446,-1.0,0.0,-0.2,0.9000000000000001
0.646003642371513,-1.0,0.0,-0.2,1.0000000000000002
0.4407173330855474,-1.0,0.0,-0.1,-0.2
0.458300357168408,-1.0,0.0,-0.1,-0.1
0.5403566883074093,-1.0,0.0,-0.1,0.0
0.6216846488362973,-1.0,0.0,-0.1,0.10000000000000003
