dataset,Black_Positive_ds
boardsize,6
num_boards,120871
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
686,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
686,6,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
686,6,0,MatchType.EMPTY,bridge,rot120,0,4
687,4,1,MatchType.EMPTY,bridge,,1,0
688,5,1,MatchType.EMPTY,bridge,,1,0
689,5,1,MatchType.EMPTY,bridge,,1,0
689,5,0,MatchType.EMPTY,bridge,rot120,0,4
690,6,1,MatchType.EMPTY,bridge,,1,0
690,6,0,MatchType.EMPTY,bridge,rot120,0,4
691,5,1,MatchType.INCONCLUSIVE,bridge,,1,0
692,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
693,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
693,6,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
693,6,0,MatchType.EMPTY,bridge,rot120,0,4
694,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
694,7,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
694,7,0,MatchType.EMPTY,bridge,rot120,0,4
695,4,1,MatchType.EMPTY,bridge,,1,0
696,5,1,MatchType.EMPTY,bridge,,1,0
697,5,1,MatchType.EMPTY,bridge,,1,0
697,5,0,MatchType.EMPTY,bridge,rot120,0,4
698,6,1,MatchType.EMPTY,bridge,,1,0
698,6,0,MatchType.EMPTY,bridge,rot120,0,4
699,5,1,MatchType.INCONCLUSIVE,bridge,,1,0
700,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
701,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
701,6,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
701,6,0,MatchType.EMPTY,bridge,rot120,0,4
702,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
702,7,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
702,7,0,MatchType.EMPTY,bridge,rot120,0,4
703,5,1,MatchType.EMPTY,bridge,,1,0
704,6,1,MatchType.EMPTY,bridge,,1,0
705,6,1,MatchType.EMPTY,bridge,,1,0
705,6,0,MatchType.EMPTY,bridge,rot120,0,4
706,7,1,MatchType.EMPTY,bridge,,1,0
706,7,0,MatchType.EMPTY,bridge,rot120,0,4
707,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
708,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
709,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
709,7,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
709,7,0,MatchType.EMPTY,bridge,rot120,0,4
710,8,1,MatchType.INCONCLUSIVE,bridge,,1,0
710,8,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
710,8,0,MatchType.EMPTY,bridge,rot120,0,4
711,4,1,MatchType.EMPTY,bridge,,1,0
712,5,1,MatchType.EMPTY,bridge,,1,0
713,5,1,MatchType.EMPTY,bridge,,1,0
713,5,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
714,6,1,MatchType.EMPTY,bridge,,1,0
714,6,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
715,5,1,MatchType.INCONCLUSIVE,bridge,,1,0
716,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
717,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
717,6,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
717,6,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
718,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
718,7,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
718,7,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
719,5,1,MatchType.EMPTY,bridge,,1,0
720,6,1,MatchType.EMPTY,bridge,,1,0
721,6,1,MatchType.EMPTY,bridge,,1,0
721,6,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
722,7,1,MatchType.EMPTY,bridge,,1,0
722,7,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
723,6,1,MatchType.INCONCLUSIVE,bridge,,1,0
724,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
725,7,1,MatchType.INCONCLUSIVE,bridge,,1,0
725,7,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
725,7,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
726,8,1,MatchType.INCONCLUSIVE,bridge,,1,0
726,8,0,MatchType.INCONCLUSIVE,bridge,rot120,1,2
726,8,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
727,5,1,MatchType.EMPTY,bridge,,1,0
728,6,1,MatchType.EMPTY,bridge,,1,0
729,6,1,MatchType.EMPTY,bridge,,1,0
729,6,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
730,7,1,MatchType.EMPTY,bridge,,1,0
730,7,0,MatchType.INCONCLUSIVE,bridge,rot120,0,4
