dataset,White_Positive_ds
boardsize,6
num_boards,106111
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
596,4,1,MatchType.EMPTY,bridge,,2,4
600,3,0,MatchType.EMPTY,bridge,rot120,2,4
602,4,0,MatchType.EMPTY,bridge,rot120,2,4
604,4,0,MatchType.EMPTY,bridge,,2,1
604,4,0,MatchType.EMPTY,bridge,rot120,2,4
606,5,0,MatchType.WON,bridge,,2,1
606,5,0,MatchType.EMPTY,bridge,rot120,2,4
608,4,0,MatchType.EMPTY,bridge,rot120,2,4
610,5,0,MatchType.EMPTY,bridge,rot120,2,4
612,5,0,MatchType.EMPTY,bridge,,2,1
612,5,0,MatchType.EMPTY,bridge,rot120,2,4
614,6,0,MatchType.WON,bridge,,2,1
614,6,0,MatchType.EMPTY,bridge,rot120,2,4
695,4,1,MatchType.EMPTY,bridge,rot120,1,4
696,5,1,MatchType.EMPTY,bridge,rot120,1,4
697,5,1,MatchType.EMPTY,bridge,rot120,1,4
698,6,1,MatchType.EMPTY,bridge,rot120,1,4
711,5,1,MatchType.EMPTY,bridge,rot120,1,4
712,6,1,MatchType.EMPTY,bridge,rot120,1,4
713,6,1,MatchType.EMPTY,bridge,rot120,1,4
714,7,1,MatchType.EMPTY,bridge,rot120,1,4
715,3,1,MatchType.EMPTY,bridge,rot120,4,2
716,4,1,MatchType.EMPTY,bridge,rot120,4,2
717,4,1,MatchType.EMPTY,bridge,rot120,4,2
718,5,1,MatchType.EMPTY,bridge,rot120,4,2
719,4,1,MatchType.EMPTY,bridge,rot120,4,2
720,5,1,MatchType.EMPTY,bridge,rot120,4,2
721,5,1,MatchType.EMPTY,bridge,rot120,4,2
722,6,1,MatchType.EMPTY,bridge,rot120,4,2
723,4,1,MatchType.EMPTY,bridge,rot120,4,2
724,5,1,MatchType.EMPTY,bridge,rot120,4,2
725,5,1,MatchType.EMPTY,bridge,rot120,4,2
726,6,1,MatchType.EMPTY,bridge,rot120,4,2
727,5,1,MatchType.EMPTY,bridge,rot120,4,2
727,5,1,MatchType.EMPTY,bridge,rot120,1,4
728,6,1,MatchType.EMPTY,bridge,rot120,4,2
728,6,1,MatchType.EMPTY,bridge,rot120,1,4
729,6,1,MatchType.EMPTY,bridge,rot120,4,2
729,6,1,MatchType.EMPTY,bridge,rot120,1,4
730,7,1,MatchType.EMPTY,bridge,rot120,4,2
730,7,1,MatchType.EMPTY,bridge,rot120,1,4
731,4,1,MatchType.WON,bridge,rot120,4,2
732,5,1,MatchType.WON,bridge,rot120,4,2
733,5,1,MatchType.WON,bridge,rot120,4,2
734,6,1,MatchType.WON,bridge,rot120,4,2
735,5,1,MatchType.WON,bridge,rot120,4,2
736,6,1,MatchType.WON,bridge,rot120,4,2
737,6,1,MatchType.WON,bridge,rot120,4,2
738,7,1,MatchType.WON,bridge,rot120,4,2
739,5,1,MatchType.WON,bridge,rot120,4,2
739,5,1,MatchType.EMPTY,crescent,flipR,5,0
740,6,1,MatchType.WON,bridge,rot120,4,2
740,6,1,MatchType.EMPTY,crescent,flipR,5,0
741,6,1,MatchType.WON,bridge,rot120,4,2
741,6,1,MatchType.INCONCLUSIVE,crescent,flipR,5,0
742,7,1,MatchType.WON,bridge,rot120,4,2
