dataset,Black_Negative_ds
boardsize,6
num_boards,108121
Board#,NumPieces,MatchPlayer,MatchType,MatchBaseName,MatchVarName,MatchX,MatchY
177,6,0,MatchType.EMPTY,bridge,,2,4
177,6,1,MatchType.EMPTY,bridge,rot60,1,1
178,3,1,MatchType.EMPTY,bridge,rot60,1,1
179,4,1,MatchType.EMPTY,bridge,rot60,1,1
180,4,1,MatchType.EMPTY,bridge,rot60,1,1
181,5,1,MatchType.EMPTY,bridge,rot60,1,1
182,4,1,MatchType.EMPTY,bridge,rot60,1,1
183,5,0,MatchType.EMPTY,bridge,,2,4
183,5,1,MatchType.EMPTY,bridge,rot60,1,1
184,5,1,MatchType.EMPTY,bridge,rot60,1,1
185,6,0,MatchType.EMPTY,bridge,,2,4
185,6,1,MatchType.EMPTY,bridge,rot60,1,1
186,4,1,MatchType.EMPTY,bridge,rot60,1,1
187,5,1,MatchType.EMPTY,bridge,rot60,1,1
188,5,1,MatchType.EMPTY,bridge,rot60,1,1
189,6,1,MatchType.EMPTY,bridge,rot60,1,1
190,5,1,MatchType.EMPTY,bridge,rot60,1,1
191,6,0,MatchType.EMPTY,bridge,,2,4
191,6,1,MatchType.EMPTY,bridge,rot60,1,1
192,6,1,MatchType.EMPTY,bridge,rot60,1,1
193,7,0,MatchType.EMPTY,bridge,,2,4
193,7,1,MatchType.EMPTY,bridge,rot60,1,1
194,3,1,MatchType.EMPTY,bridge,,3,0
195,4,1,MatchType.EMPTY,bridge,,3,0
196,4,1,MatchType.EMPTY,bridge,,3,0
197,5,1,MatchType.EMPTY,bridge,,3,0
383,4,0,MatchType.WON,bridge,rot60,3,5
384,5,0,MatchType.WON,bridge,rot60,3,5
391,5,0,MatchType.WON,bridge,rot60,3,5
392,6,0,MatchType.WON,bridge,rot60,3,5
399,5,0,MatchType.WON,bridge,rot60,3,5
400,6,0,MatchType.WON,bridge,rot60,3,5
407,6,0,MatchType.WON,bridge,rot60,3,5
408,7,0,MatchType.WON,bridge,rot60,3,5
425,3,1,MatchType.EMPTY,bridge,rot120,3,4
426,4,1,MatchType.EMPTY,bridge,rot120,3,4
427,4,1,MatchType.EMPTY,bridge,rot120,3,4
428,5,1,MatchType.EMPTY,bridge,rot120,3,4
429,4,1,MatchType.EMPTY,bridge,rot120,3,4
430,5,1,MatchType.EMPTY,bridge,rot120,3,4
431,5,1,MatchType.EMPTY,bridge,rot120,3,4
432,6,1,MatchType.EMPTY,bridge,rot120,3,4
433,4,1,MatchType.EMPTY,bridge,rot120,3,4
434,5,1,MatchType.EMPTY,bridge,rot120,3,4
435,5,1,MatchType.EMPTY,bridge,rot120,3,4
436,6,1,MatchType.EMPTY,bridge,rot120,3,4
437,5,1,MatchType.EMPTY,bridge,rot120,3,4
438,6,1,MatchType.EMPTY,bridge,rot120,3,4
439,6,1,MatchType.EMPTY,bridge,rot120,3,4
440,7,1,MatchType.EMPTY,bridge,rot120,3,4
457,4,1,MatchType.EMPTY,bridge,rot120,3,4
458,5,1,MatchType.EMPTY,bridge,rot120,3,4
459,5,1,MatchType.EMPTY,bridge,rot120,3,4
460,6,1,MatchType.EMPTY,bridge,rot120,3,4
461,5,1,MatchType.EMPTY,bridge,rot120,3,4
462,6,1,MatchType.EMPTY,bridge,rot120,3,4
463,6,1,MatchType.EMPTY,bridge,rot120,3,4
464,7,1,MatchType.EMPTY,bridge,rot120,3,4
465,5,1,MatchType.EMPTY,bridge,rot120,3,4
466,6,1,MatchType.EMPTY,bridge,rot120,3,4
467,6,1,MatchType.EMPTY,bridge,rot120,3,4
468,7,1,MatchType.EMPTY,bridge,rot120,3,4
469,6,1,MatchType.EMPTY,bridge,rot120,3,4
470,7,1,MatchType.EMPTY,bridge,rot120,3,4
471,7,1,MatchType.EMPTY,bridge,rot120,3,4
472,8,1,MatchType.EMPTY,bridge,rot120,3,4
490,3,0,MatchType.WON,bridge,,2,4
492,4,0,MatchType.WON,bridge,,2,4
494,4,0,MatchType.WON,bridge,,2,4
496,5,0,MatchType.WON,bridge,,2,4
498,4,0,MatchType.WON,bridge,,2,4
500,5,0,MatchType.WON,bridge,,2,4
502,5,0,MatchType.WON,bridge,,2,4
504,6,0,MatchType.WON,bridge,,2,4
506,3,0,MatchType.EMPTY,bridge,,0,4
507,3,0,MatchType.EMPTY,bridge,rot60,0,4
508,4,0,MatchType.EMPTY,bridge,,0,4
508,4,0,MatchType.EMPTY,bridge,rot60,0,4
508,4,0,MatchType.EMPTY,bridge,rot120,1,5
508,4,0,MatchType.EMPTY,wheel,rot60,0,4
510,4,0,MatchType.INCONCLUSIVE,bridge,,0,4
511,4,0,MatchType.EMPTY,bridge,rot60,0,4
512,5,0,MatchType.INCONCLUSIVE,bridge,,0,4
512,5,0,MatchType.EMPTY,bridge,rot60,0,4
512,5,0,MatchType.EMPTY,bridge,rot120,1,5
512,5,0,MatchType.INCONCLUSIVE,wheel,rot60,0,4
514,4,0,MatchType.EMPTY,bridge,,0,4
515,4,0,MatchType.INCONCLUSIVE,bridge,rot60,0,4
516,5,0,MatchType.EMPTY,bridge,,0,4
516,5,0,MatchType.INCONCLUSIVE,bridge,rot60,0,4
516,5,0,MatchType.EMPTY,bridge,rot120,1,5
516,5,0,MatchType.INCONCLUSIVE,wheel,rot60,0,4
517,4,1,MatchType.INCONCLUSIVE,bridge,rot120,0,5
518,5,0,MatchType.INCONCLUSIVE,bridge,,0,4
518,5,1,MatchType.INCONCLUSIVE,bridge,rot120,0,5
519,5,0,MatchType.INCONCLUSIVE,bridge,rot60,0,4
519,5,1,MatchType.INCONCLUSIVE,bridge,rot120,0,5
520,6,0,MatchType.INCONCLUSIVE,bridge,,0,4
520,6,0,MatchType.INCONCLUSIVE,bridge,rot60,0,4
520,6,1,MatchType.INCONCLUSIVE,bridge,rot120,0,5
520,6,0,MatchType.EMPTY,bridge,rot120,1,5
520,6,0,MatchType.INCONCLUSIVE,wheel,rot60,0,4
523,4,1,MatchType.EMPTY,bridge,rot60,2,5
524,5,1,MatchType.WON,bridge,rot60,2,5
527,5,1,MatchType.EMPTY,bridge,rot60,2,5
528,6,1,MatchType.WON,bridge,rot60,2,5
545,4,0,MatchType.EMPTY,bridge,,1,0
546,5,0,MatchType.EMPTY,bridge,,1,0
547,5,0,MatchType.EMPTY,bridge,,1,0
548,6,0,MatchType.EMPTY,bridge,,1,0
553,5,0,MatchType.EMPTY,bridge,,1,0
554,6,0,MatchType.EMPTY,bridge,,1,0
555,6,0,MatchType.EMPTY,bridge,,1,0
556,7,0,MatchType.EMPTY,bridge,,1,0
565,3,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
566,4,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
567,4,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
568,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
569,4,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
570,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
571,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
572,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
577,4,1,MatchType.WON,bridge,rot120,0,4
578,5,1,MatchType.WON,bridge,rot120,0,4
579,5,1,MatchType.WON,bridge,rot120,0,4
580,6,1,MatchType.WON,bridge,rot120,0,4
581,4,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
582,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
583,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
584,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
585,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
585,5,1,MatchType.WON,bridge,rot120,0,4
586,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
586,6,1,MatchType.WON,bridge,rot120,0,4
587,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
587,6,1,MatchType.WON,bridge,rot120,0,4
588,7,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
588,7,1,MatchType.WON,bridge,rot120,0,4
589,3,1,MatchType.EMPTY,bridge,rot120,1,3
590,4,1,MatchType.EMPTY,bridge,rot120,1,3
591,4,1,MatchType.EMPTY,bridge,rot120,1,3
592,5,1,MatchType.EMPTY,bridge,rot120,1,3
593,4,1,MatchType.EMPTY,bridge,rot120,1,3
594,5,1,MatchType.EMPTY,bridge,rot120,1,3
595,5,1,MatchType.EMPTY,bridge,rot120,1,3
596,6,1,MatchType.EMPTY,bridge,rot120,1,3
597,4,1,MatchType.EMPTY,bridge,,2,1
597,4,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
597,4,1,MatchType.EMPTY,bridge,rot120,1,3
597,4,1,MatchType.INCONCLUSIVE,wheel,,2,1
598,5,1,MatchType.EMPTY,bridge,,2,1
598,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
598,5,1,MatchType.EMPTY,bridge,rot120,1,3
598,5,1,MatchType.INCONCLUSIVE,wheel,,2,1
599,5,1,MatchType.EMPTY,bridge,,2,1
599,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
599,5,1,MatchType.EMPTY,bridge,rot120,1,3
599,5,1,MatchType.INCONCLUSIVE,wheel,,2,1
600,6,1,MatchType.EMPTY,bridge,,2,1
600,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
600,6,1,MatchType.EMPTY,bridge,rot120,1,3
600,6,1,MatchType.INCONCLUSIVE,wheel,,2,1
601,5,1,MatchType.EMPTY,bridge,,2,1
601,5,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
601,5,1,MatchType.EMPTY,bridge,rot120,1,3
601,5,1,MatchType.INCONCLUSIVE,wheel,,2,1
602,6,1,MatchType.EMPTY,bridge,,2,1
602,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
602,6,1,MatchType.EMPTY,bridge,rot120,1,3
602,6,1,MatchType.INCONCLUSIVE,wheel,,2,1
603,6,1,MatchType.EMPTY,bridge,,2,1
603,6,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
603,6,1,MatchType.EMPTY,bridge,rot120,1,3
603,6,1,MatchType.INCONCLUSIVE,wheel,,2,1
604,7,1,MatchType.EMPTY,bridge,,2,1
604,7,1,MatchType.INCONCLUSIVE,bridge,rot60,1,3
604,7,1,MatchType.EMPTY,bridge,rot120,1,3
604,7,1,MatchType.INCONCLUSIVE,wheel,,2,1
605,4,1,MatchType.WON,bridge,rot120,1,3
606,5,1,MatchType.WON,bridge,rot120,1,3
607,5,1,MatchType.WON,bridge,rot120,1,3
608,6,1,MatchType.WON,bridge,rot120,1,3
609,5,1,MatchType.WON,bridge,rot120,1,3
609,5,1,MatchType.WON,bridge,rot120,0,4
610,6,1,MatchType.WON,bridge,rot120,1,3
610,6,1,MatchType.WON,bridge,rot120,0,4
611,6,1,MatchType.WON,bridge,rot120,1,3
